book,para_num,paragraph,final_label,status,verification,tier,gemini_label,gemini_confidence,gemini_considered,gemini_reasoning,gpt_oss_or_label,gpt_oss_or_reasoning
ck12_algebra1_hs,1531,"15. The volume of a gas varies directly with its temperature and inversely with its pressure. At 273 degrees Kelvin and pressure of 2 atmospheres, the volume of a certain gas is 24 liters.
a. Find the volume of the gas when the temperature is 220 Kelvin and the pressure is 1.2 atmospheres.
b. Find the temperature when the volume is 24 liters and the pressure is 3 atmospheres.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard multi-part variation word problem with no mention of mistakes, student work, or error detection.",NA,"The paragraph presents a standard variation problem with no mention of errors, student work, or warnings about common mistakes."
ck12_algebra1_hs,1532,"16. The volume of a square pyramid varies jointly with the height and the square of the side length of the base. A pyramid whose height is 4 inches and whose base has a side length of 3 inches has a volume of 12 in^3.
a. Find the volume of a square pyramid that has a height of 9 inches and whose base has a side length of 5 inches.
b. Find the height of a square pyramid that has a volume of 49 in^3 and whose base has a side length of 7 inches.
c. A square pyramid has a volume of 72 in^3 and its base has a side length equal to its height. Find the height of the pyramid.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard multi-part textbook math problem about joint variation without any student work, disagreement, or error analysis.",NA,"The paragraph presents standard joint variation problems without any mention of errors, mistakes, or comparing student work."
ck12_algebra1_hs,1533,"Learning Objectives

• Compare graphs of inverse variation equations.
• Graph rational functions.
• Solve real-world problems using rational functions.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text merely outlines learning objectives for a section, containing no error-focused pedagogy or student work.",,
ck12_algebra1_hs,1534,"Introduction

In this section, you'll learn how to graph rational functions. Graphs of rational functions are very distinctive, because they get closer and closer to certain values but never reach those values. This behavior is called asymptotic behavior, and we will see that rational functions can have horizontal asymptotes, vertical asymptotes or oblique (or slant) asymptotes.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is standard introductory textbook text introducing the topic of graphing rational functions and asymptotes, with no mention of errors or student work.",,
ck12_algebra1_hs,1535,"Compare Graphs of Inverse Variation Equations

Inverse variation problems are the simplest example of rational functions. We saw that an inverse variation has the general equation: y = k / x. In most real-world problems, x and y take only positive values. Below, we will show graphs of three inverse variation functions.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMPARE_AND_CONTRAST,"This is standard introductory textbook content explaining inverse variation equations and graphs, with no mention of student errors, misconceptions, or contrasting viewpoints.",NA,"The paragraph only describes inverse variation graphs and does not involve any error detection, correction, comparison of student work, or warning about common mistakes."
ck12_algebra1_hs,1536,"Example 1

On the same coordinate grid, graph inverse variation relationships with the proportionality constants k = 1, k = 2, and k = 1/2.

Solution

We'll skip the table of values for this problem, and just show the graphs of the three functions on the same coordinate axes. Notice that for larger constants of proportionality, the curve decreases at a slower rate than for smaller constants of proportionality. This makes sense because the value of y is related directly to the proportionality constants, so we should expect larger values of y for larger values of k.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMPARE_AND_CONTRAST,"This is a standard textbook worked example demonstrating how to graph inverse variation relationships and explaining observations about the curves. There is no mention of mistakes, errors, or student comparisons.",NA,"The paragraph simply presents an example and explanation of graphing inverse variation relationships, without any mention of errors, student work, or error detection."
ck12_algebra1_hs,1537,"Graph Rational Functions

Now we'll extend the domain and range of rational equations to include negative values of x and y. First we'll plot a few rational functions by using a table of values, and then we'll talk about the distinguishing characteristics of rational functions that can help us make better graphs.

As we graph rational functions, we need to always pay attention to values of x that will cause us to divide by 0. Remember that dividing by 0 doesn't give us an actual number as a result.",NA,UNCERTAIN,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"The text provides standard introductory instruction and reminders about domain restrictions when graphing rational functions, rather than explicitly warning about a common student error.",COMMON_ERROR_ALERT,"The paragraph warns readers about the mistake of dividing by zero when graphing rational functions, which matches the COMMON_ERROR_ALERT pattern."
ck12_algebra1_hs,1538,"Example 2

Graph the function y = 1 / x.

Solution

Before we make a table of values, we should notice that the function is not defined for x = 0. This means that the graph of the function won't have a value at that point. Since the value of x = 0 is special, we should make sure to pick enough values close to x = 0 in order to get a good idea how the graph behaves.

Let's make two tables: one for x−values smaller than zero and one for x−values larger than zero.

TABLE 12.2:
x | y = 1/x || x | y = 1/x
−5 | y = 1/−5 = −0.2 || 0.1 | y = 1/0.1 = 10
-4 | y = 1/−4 = −0.25 || 0.2 | y = 1/0.2 = 5
-3 | y = 1/−3 = −0.33 || 0.3 | y = 1/0.3 = 3.3
-2 | y = 1/−2 = −0.5 || 0.4 | y = 1/0.4 = 2.5
-1 | y = 1/−1 = −1 || 0.5 | y = 1/0.5 = 2
-0.5 | y = 1/−0.5 = −2 || 1 | y = 1/1 = 1
-0.4 | y = 1/−0.4 = −2.5 || 2 | y = 1/2 = 0.5
-0.3 | y = 1/−0.3 = −3.3 || 3 | y = 1/3 = 0.33
-0.2 | y = 1/−0.2 = −5 || 4 | y = 1/4 = 0.25
-0.1 | y = 1/−0.1 = −10 || 5 | y = 1/5 = 0.2

We can see that as we pick positive values of x closer and closer to zero, y gets larger, and as we pick negative values of x closer and closer to zero, y gets smaller (or more and more negative).",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"This is a standard worked example illustrating how to graph a rational function and analyze its behavior around an undefined point. There are no mentions of errors, mistakes, or student work.",NA,"The paragraph explains how to graph a function and provides tables; it does not present a student error, compare approaches, ask to locate an error, or warn about common mistakes."
ck12_algebra1_hs,1539,"Notice on the graph that for values of x near 0, the points on the graph get closer and closer to the vertical line x = 0. The line x = 0 is called a vertical asymptote of the function y = 1 / x.

We also notice that as the absolute values of x get larger in the positive direction or in the negative direction, the value of y gets closer and closer to y = 0 but will never gain that value. Since y = 1 / x, we can see that there are no values of x that will give us the value y = 0. The horizontal line y = 0 is called a horizontal asymptote of the function y = 1 / x.

Asymptotes are usually denoted as dashed lines on a graph. They are not part of the function; instead, they show values that the function approaches, but never gets to. A horizontal asymptote shows the value of y that the function approaches (but never reaches) as the absolute value of x gets larger and larger. A vertical asymptote shows that the absolute value of y gets larger and larger as x gets closer to a certain value which it can never actually reach.

Now we'll show the graph of a rational function that has a vertical asymptote at a non-zero value of x.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text provides standard explanatory content defining and explaining vertical and horizontal asymptotes without mentioning any errors, student work, or common mistakes.",,
ck12_algebra1_hs,1540,"Example 3

Graph the function y = 1 / (x−2)^2.

Solution

We can see that the function is not defined for x = 2, because that would make the denominator of the fraction equal zero. This tells us that there should be a vertical asymptote at x = 2, so we can start graphing the function by drawing the vertical asymptote.

Now let's make a table of values.

TABLE 12.3:
x | y = 1/(x−2)^2
0 | y = 1/(0−2)^2 = 1/4
1 | y = 1/(1−2)^2 = 1
1.5 | y = 1/(1.5−2)^2 = 4
2 | undefined
2.5 | y = 1/(2.5−2)^2 = 4
3 | y = 1/(3−2)^2 = 1
4 | y = 1/(4−2)^2 = 1/4

Here's the resulting graph:

Notice that we didn't pick as many values for our table this time, because by now we have a pretty good idea what happens near the vertical asymptote.

We also know that for large values of |x|, the value of y could approach a constant value. In this case that value is y = 0: this is the horizontal asymptote.

A rational function doesn't have to have a vertical or horizontal asymptote. The next example shows a rational function with no vertical asymptotes.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard textbook worked example demonstrating how to graph a rational function with asymptotes and a table of values.,,
ck12_algebra1_hs,1541,"Example 4

Graph the function y = x^2 / (x^2+1).

Solution

We can see that this function will have no vertical asymptotes because the denominator of the fraction will never be zero. Let's make a table of values to see if the value of y approaches a particular value for large values of x, both positive and negative.

TABLE 12.4:
x | y = x^2 / (x^2+1)
−3 | y = (−3)^2 / ((−3)^2+1) = 9/10 = 0.9
-2 | y = (−2)^2 / ((−2)^2+1) = 4/5 = 0.8
-1 | y = (−1)^2 / ((−1)^2+1) = 1/2 = 0.5
0 | y = (0)^2 / ((0)^2+1) = 0/1 = 0
1 | y = (1)^2 / ((1)^2+1) = 1/2 = 0.5
2 | y = (2)^2 / ((2)^2+1) = 4/5 = 0.8
3 | y = (3)^2 / ((3)^2+1) = 9/10 = 0.9

Below is the graph of this function.

The function has no vertical asymptote. However, we can see that as the values of |x| get larger, the value of y gets closer and closer to 1, so the function has a horizontal asymptote at y = 1.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard worked example demonstrating how to graph a rational function using a table of values and identifying horizontal and vertical asymptotes. There is no error-focused pedagogy present.,,
ck12_algebra1_hs,1542,"Finding Horizontal Asymptotes

We said that a horizontal asymptote is the value of y that the function approaches for large values of |x|. When we plug in large values of x in our function, higher powers of x get larger much quickly than lower powers of x. For example, consider:

y = (2x^2 + x − 1) / (3x^2 − 4x + 3)

If we plug in a large value of x, say x = 100, we get:

y = (2(100)^2 + (100) − 1) / (3(100)^2 − 4(100) + 3) = (20000 + 100 − 1) / (30000 − 400 + 2)

We can see that the beginning terms in the numerator and denominator are much bigger than the other terms in each expression. One way to find the horizontal asymptote of a rational function is to ignore all terms in the numerator and denominator except for the highest powers.

In this example the horizontal asymptote is y = 2x^2 / (3x^2), which simplifies to y = 2/3.

In the function above, the highest power of x was the same in the numerator as in the denominator. Now consider a function where the power in the numerator is less than the power in the denominator:

y = x / (x^2 + 3)

As before, we ignore all the terms except the highest power of x in the numerator and the denominator. That gives us y = x / x^2, which simplifies to y = 1 / x.

For large values of x, the value of y gets closer and closer to zero. Therefore the horizontal asymptote is y = 0.

To summarize:
• Find vertical asymptotes by setting the denominator equal to zero and solving for x.
• For horizontal asymptotes, we must consider several cases:
– If the highest power of x in the numerator is less than the highest power of x in the denominator, then the horizontal asymptote is at y = 0.
– If the highest power of x in the numerator is the same as the highest power of x in the denominator, then the horizontal asymptote is at y = (coefficient of highest power of x) / (coefficient of highest power of x).
– If the highest power of x in the numerator is greater than the highest power of x in the denominator, then we don't have a horizontal asymptote; we could have what is called an oblique (slant) asymptote, or no asymptote at all.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The paragraph is standard instructional textbook content explaining how to find horizontal asymptotes with examples and rules, without any mention of errors or student misconceptions.",NA,"The paragraph only explains how to find horizontal asymptotes with examples and does not ask the reader to find or correct errors, compare student work, or warn about common mistakes."
ck12_algebra1_hs,1543,"Example 5

Find the vertical and horizontal asymptotes for the following functions.
a) y = 1 / (x−1)
b) y = 3x / (4x+2)
c) y = (x^2−2) / (2x^2+3)
d) y = x^3 / (x^2−3x+2)

Solution

a) Vertical asymptotes:
Set the denominator equal to zero. x−1 = 0 ⇒ x = 1 is the vertical asymptote.
Horizontal asymptote:
Keep only the highest powers of x. y = 1/x ⇒ y = 0 is the horizontal asymptote.

b) Vertical asymptotes:
Set the denominator equal to zero. 4x+2 = 0 ⇒ x = −1/2 is the vertical asymptote.
Horizontal asymptote:
Keep only the highest powers of x. y = 3x / 4x ⇒ y = 3/4 is the horizontal asymptote.

c) Vertical asymptotes:
Set the denominator equal to zero: 2x^2+3 = 0 ⇒ 2x^2 = −3 ⇒ x^2 = −3/2. Since there are no solutions to this equation, there is no vertical asymptote.
Horizontal asymptote:
Keep only the highest powers of x. y = x^2 / (2x^2) ⇒ y = 1/2 is the horizontal asymptote.

d) Vertical asymptotes:
Set the denominator equal to zero: x^2 − 3x + 2 = 0
Factor: (x−2)(x−1) = 0
Solve: x = 2 and x = 1 are the vertical asymptotes.
Horizontal asymptote. There is no horizontal asymptote because the power of the numerator is larger than the power of the denominator.

Notice the function in part d had more than one vertical asymptote. Here's another function with two vertical asymptotes.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example showing step-by-step solutions for finding asymptotes without any mention of errors, misconceptions, or student comparisons.",,
ck12_algebra1_hs,1544,"Example 6

Graph the function y = −x^2 / (x^2−4).

Solution

Let's set the denominator equal to zero: x^2 − 4 = 0
Factor: (x−2)(x+2) = 0
Solve: x = 2, x = −2
We find that the function is undefined for x = 2 and x = −2, so we know that there are vertical asymptotes at these values of x.
We can also find the horizontal asymptote by the method we outlined above. It's at y = −x^2 / x^2, or y = −1.
So, we start plotting the function by drawing the vertical and horizontal asymptotes on the graph.

Now, let's make a table of values. Because our function has a lot of detail we must make sure that we pick enough values for our table to determine the behavior of the function accurately. We must make sure especially that we pick values close to the vertical asymptotes.

TABLE 12.5:
x | y = −x^2 / (x^2−4)
−5 | y = −(−5)^2 / ((−5)^2−4) = −25/21 = −1.19
-4 | y = −(−4)^2 / ((−4)^2−4) = −16/12 = −1.33
-3 | y = −(−3)^2 / ((−3)^2−4) = −9/5 = −1.8
-2.5 | y = −(−2.5)^2 / ((−2.5)^2−4) = −6.25/2.25 = −2.8
-1.5 | y = −(−1.5)^2 / ((−1.5)^2−4) = −2.25/−1.75 = 1.3
-1 | y = −(−1)^2 / ((−1)^2−4) = −1/−3 = 0.33
0 | y = −0^2 / ((0)^2−4) = 0/−4 = 0
1 | y = −1^2 / ((1)^2−4) = −1/−3 = 0.33
1.5 | y = −1.5^2 / ((1.5)^2−4) = −2.25/−1.75 = 1.3
2.5 | y = −2.5^2 / ((2.5)^2−4) = −6.25/2.25 = −2.8
3 | y = −3^2 / ((3)^2−4) = −9/5 = −1.8
4 | y = −4^2 / ((4)^2−4) = −16/12 = −1.33
5 | y = −5^2 / ((5)^2−4) = −25/21 = −1.19

Here is the resulting graph.

To explore more graphs of rational functions, try the applets available at http://www.analyzemath.com/rational/rational1.html .",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard worked example demonstrating how to graph a rational function using vertical and horizontal asymptotes and a table of values.,,
ck12_algebra1_hs,1545,"Solve Real-World Problems Using Rational Functions

Electrical circuits are commonplace is everyday life—for example, they're in all the electrical appliances in your home. The figure below shows an example of a simple electrical circuit. It consists of a battery which provides a voltage (V, measured in Volts, V), a resistor (R, measured in ohms, Ω) which resists the flow of electricity and an ammeter that measures the current (I, measured in amperes, A) in the circuit.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The paragraph is standard introductory textbook content presenting a real-world application of rational functions in electrical circuits without mentioning any errors, contrasting solutions, or common mistakes.",,
ck12_algebra1_hs,1546,"Ohm's Law gives a relationship between current, voltage and resistance. It states that

I = V / R

Your light bulbs, toaster and hairdryer are all basically simple resistors. In addition, resistors are used in an electrical circuit to control the amount of current flowing through a circuit and to regulate voltage levels. One important reason to do this is to prevent sensitive electrical components from burning out due to too much current or too high a voltage level. Resistors can be arranged in series or in parallel.

For resistors placed in a series:
the total resistance is just the sum of the resistances of the individual resistors:
Rtot = R1 + R2

For resistors placed in parallel:
the reciprocal of the total resistance is the sum of the reciprocals of the resistances of the individual resistors:
1 / Rc = 1 / R1 + 1 / R2",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,The text provides standard scientific/mathematical instruction introducing Ohm's Law and formulas for resistors in series and parallel without any focus on errors.,,
ck12_algebra1_hs,1547,"Example 7

Find the quantity labeled x in the following circuit.

Solution

We use the formula I = V / R.
Plug in the known values: I = 2 A, V = 12 V : 2 = 12 / R
Multiply both sides by R : 2R = 12
Divide both sides by 2 : R = 6Ω Answer",NA,CONFIRMED,dual_arm,C_control,NA,high,,"This is a standard worked example showing correct steps to solve a physics/math problem using Ohm's Law. It contains no discussion of errors, incorrect student work, or common mistakes.",NA,"The paragraph presents a straightforward worked example with no mention of errors, student work, or warnings about common mistakes."
ck12_algebra1_hs,1548,"Example 8

Find the quantity labeled x in the following circuit.

Solution

Ohm's Law also tells us that Itotal = Vtotal / Rtotal
Plug in the values we know, I = 2.5 A and E = 9 V : 2.5 = 9 / Rtot
Multiply both sides by R : 2.5Rtot = 9
Divide both sides by 2.5 : Rtot = 3.6Ω
Since the resistors are placed in parallel, the total resistance is given by: 1 / Rtot = 1/X + 1/20
⇒ 1 / 3.6 = 1/X + 1/20
Multiply all terms by 72X :
1/3.6 (72X) = 1/X (72X) + 1/20 (72X)
Cancel common factors: 20X = 72 + 3.6X
Solve: 16.4X = 72
Divide both sides by 16.4 : X = 4.39Ω Answer",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard worked example showing a correct step-by-step solution to a physics/math problem without any mention of errors or student work.,,
ck12_algebra1_hs,1549,"Review Questions

Find all the vertical and horizontal asymptotes of the following rational functions.

1. y = 4 / (x+2)
2. y = (5x−1) / (2x−6)
3. y = 10 / x
4. y = (x+1) / x^2
5. y = 4x^2 / (4x^2+1)
6. y = 2x / (x^2−9)
7. y = 3x^2 / (x^2−4)
8. y = 1 / (x^2+4x+3)
9. y = (2x+5) / (x^2−2x−8)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard set of practice exercises asking students to find asymptotes of various rational functions, with no error analysis or student dialogue involved.",,
ck12_algebra1_hs,1550,"Graph the following rational functions. Draw dashed vertical and horizontal lines on the graph to denote asymptotes.

10. y = 2 / (x−3)
11. y = 3 / x^2
12. y = x / (x−1)
13. y = 2x / (x+1)
14. y = −1 / (x^2+2)
15. y = x / (x^2+9)
16. y = x^2 / (x^2+1)
17. y = 1 / (x^2−1)
18. y = 2x / (x^2−9)
19. y = x^2 / (x^2−16)
20. y = 3 / (x^2−4x+4)
21. y = x / (x^2−x−6)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard practice set asking students to graph rational functions and their asymptotes. There are no error-focused pedagogical elements present.,,
ck12_algebra1_hs,1551,"Find the quantity labeled x in each of the following circuits.

22. [Circuit with voltage X, resistance 12 Ω, current 1.5 A]
23. [Circuit with voltage 27 V, resistances X and 10 Ω in series, current 1.2 A]
24. [Circuit with voltage 15 V, parallel resistors 10 Ω and 15 Ω, current X]
25. [Circuit with voltage 24 V, 5 Ω in series with parallel resistors X and 10 Ω, current 2.4 A]",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is a standard set of physics/math practice problems asking students to calculate an unknown quantity in various circuits. There is no error analysis or warning involved.,,
ck12_algebra1_hs,1552,"Learning Objectives

• Divide a polynomial by a monomial.
• Divide a polynomial by a binomial.
• Rewrite and graph rational functions.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"The text lists learning objectives for a lesson, presenting standard instructional content without any reference to errors or student misconceptions.",,
ck12_algebra1_hs,1553,"Introduction

A rational expression is formed by taking the quotient of two polynomials.

Some examples of rational expressions are
2x / (x^2 − 1)
(4x^2 − 3x + 4) / (2x)
(9x^2 + 4x − 5) / (x^2 + 5x − 1)
2x^3 / (2x + 3)

Just as with rational numbers, the expression on the top is called the numerator and the expression on the bottom is called the denominator. In special cases we can simplify a rational expression by dividing the numerator by the denominator.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This paragraph introduces the definition and examples of rational expressions without referencing any errors, mistakes, or contrasting student methods.",,
ck12_algebra1_hs,1554,"Divide a Polynomial by a Monomial

We'll start by dividing a polynomial by a monomial. To do this, we divide each term of the polynomial by the monomial. When the numerator has more than one term, the monomial on the bottom of the fraction serves as the common denominator to all the terms in the numerator.",NA,CONFIRMED,dual_arm,C_control,NA,high,,"The text provides standard explanatory instructions on how to divide a polynomial by a monomial, with no mention of errors, student work, or common pitfalls.",NA,"The paragraph provides a standard instructional explanation without mentioning any errors, mistakes, or named students."
ck12_algebra1_hs,1555,"Example 1

Divide.
a) (8x^2−4x+16) / 2
b) (3x^2+6x−1) / x
c) (−3x^2−18x+6) / (9x)

Solution
a) (8x^2−4x+16) / 2 = 8x^2/2 − 4x/2 + 16/2 = 4x^2 − 2x + 8
b) (3x^3+6x−1) / x = 3x^3/x + 6x/x − 1/x = 3x^2 + 6 − 1/x
c) (−3x^2−18x+6) / (9x) = − 3x^2/(9x) − 18x/(9x) + 6/(9x) = − x/3 − 2 + 2/(3x)

A common error is to cancel the denominator with just one term in the numerator.",COMMON_ERROR_ALERT,CONFIRMED,dual_arm,A_positive,COMMON_ERROR_ALERT,high,NA,The paragraph provides a worked example and concludes by warning the reader that 'A common error is to cancel the denominator with just one term in the numerator.',COMMON_ERROR_ALERT,"The paragraph includes a statement warning about a frequent mistake ('A common error is...'), which matches the definition of COMMON_ERROR_ALERT."
ck12_algebra1_hs,1556,"Consider the quotient (3x+4) / 4.

Remember that the denominator of 4 is common to both the terms in the numerator. In other words we are dividing both of the terms in the numerator by the number 4.

The correct way to simplify is:
(3x+4) / 4 = 3x/4 + 4/4 = 3x/4 + 1

A common mistake is to cross out the number 4 from the numerator and the denominator, leaving just 3x. This is incorrect, because the entire numerator needs to be divided by 4.",COMMON_ERROR_ALERT,CONFIRMED,dual_arm,A_positive,COMMON_ERROR_ALERT,high,EXPLICIT_ERROR_DETECTION,"The text explicitly warns students about a frequent error with the phrase 'A common mistake is...', explaining why canceling out the 4 is incorrect.",COMMON_ERROR_ALERT,"The paragraph warns about a frequent mistake students make, using the phrase 'A common mistake is...'."
ck12_algebra1_hs,1557,"Example 2

Divide (5x^3−10x^2+x−25) / (−5x^2).

Solution

(5x^3 − 10x^2 + x − 25) / (−5x^2) = 5x^3/(−5x^2) − 10x^2/(−5x^2) + x/(−5x^2) − 25/(−5x^2)

The negative sign in the denominator changes all the signs of the fractions:

− 5x^3/(5x^2) + 10x^2/(5x^2) − x/(5x^2) + 25/(5x^2) = −x + 2 − 1/(5x) + 5/(x^2)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard worked example demonstrating polynomial division with negative signs, showing correct steps without any error-focused pedagogy.",,
ck12_algebra1_hs,1558,"Divide a Polynomial by a Binomial

We divide polynomials using a method that's a lot like long division with numbers. We'll explain the method by doing an example.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is standard textbook expository text introducing a new topic (polynomial division) with no reference to errors, student work, or common mistakes.",,
ck12_algebra1_hs,1559,"Example 3

Divide (x^2+4x+5) / (x+3).

Solution

When we perform division, the expression in the numerator is called the dividend and the expression in the denominator is called the divisor.

To start the division we rewrite the problem in the following form:
x+3)x^2 +4x+5

We start by dividing the first term in the dividend by the first term in the divisor: x^2 / x = x.
We place the answer on the line above the x term:
  x
x+3)x^2+4x+5

Next, we multiply the x term in the answer by the divisor, x+3, and place the result under the dividend, matching like terms. x times (x+3) is x^2 +3x, so we put that under the divisor:
  x
x+3)x^2+4x+5
    x^2 +3x

Now we subtract x^2 +3x from x^2 +4x +5. It is useful to change the signs of the terms of x^2 +3x to −x^2 −3x and add like terms vertically:
  x
x+3)x^2+4x+5
   −x^2 −3x
         x

Now, we bring down the 5, the next term in the dividend.
  x
x+3)x^2+4x+5
   −x^2 −3x
         x+5

And now we go through that procedure once more. First we divide the first term of x + 5 by the first term of the divisor. x divided by x is 1, so we place this answer on the line above the constant term of the dividend:
  x + 1
x+3)x^2+4x+5
   −x^2 −3x
         x+5

Multiply 1 by the divisor, x+3, and write the answer below x+5, matching like terms.
  x + 1
x+3)x^2+4x+5
   −x^2 −3x
         x+5
         x+3

Subtract x+3 from x+5 by changing the signs of x+3 to −x−3 and adding like terms:
  x + 1
x+3)x^2+4x+5
   −x^2 −3x
         x+5
        −x−3
           2

Since there are no more terms from the dividend to bring down, we are done. The quotient is x+1 and the remainder is 2.

Remember that for a division with a remainder the answer is quotient + remainder/divisor. So the answer to this division problem is (x^2+4x+5)/(x+3) = x+1 + 2/(x+3).

Check
To check the answer to a long division problem we use the fact that
(divisor × quotient) + remainder = dividend

For the problem above, here's how we apply that fact to check our solution:
(x+3)(x+1) + 2 = x^2 + 4x + 3 + 2
= x^2 + 4x + 5
The answer checks out.

To check your answers to long division problems involving polynomials, try the solver at http://calc101.com/webMathematica/long-divide.jsp . It shows the long division steps so you can tell where you may have made a mistake.",NA,CONFIRMED,dual_arm,B_boundary,NA,high,COMMON_ERROR_ALERT,"This is a standard textbook worked example demonstrating polynomial long division, including a verification step and a link to a solver for self-checking. Mentioning a tool to help check own work does not constitute error-focused pedagogy.",NA,"The paragraph presents a worked example of polynomial division with a check, without asking the reader to find or correct errors or warning about common mistakes."
ck12_algebra1_hs,1560,"Rewrite and Graph Rational Functions

In the last section we saw how to find vertical and horizontal asymptotes. Remember, the horizontal asymptote shows the value of y that the function approaches for large values of x. Let's review the method for finding horizontal asymptotes and see how it's related to polynomial division.

When it comes to finding asymptotes, there are basically four different types of rational functions.

Case 1: The polynomial in the numerator has a lower degree than the polynomial in the denominator.
Take, for example, y = 2 / (x−1). We can't reduce this fraction, and as x gets larger the denominator of the fraction gets much bigger than the numerator, so the whole fraction approaches zero.
The horizontal asymptote is y = 0.

Case 2: The polynomial in the numerator has the same degree as the polynomial in the denominator.
Take, for example, y = (3x+2)/(x−1). In this case we can divide the two polynomials:
    3
x−1)3x+2
   −3x+3
       5
So the expression can be written as y = 3 + 5/(x−1).
Because the denominator of the remainder is bigger than the numerator of the remainder, the remainder will approach zero for large values of x. Adding the 3 to that 0 means the whole expression will approach 3.
The horizontal asymptote is y = 3.

Case 3: The polynomial in the numerator has a degree that is one more than the polynomial in the denominator.
Take, for example, y = (4x^2+3x+2)/(x−1). We can do long division once again and rewrite the expression as y = 4x+7+ 9/(x−1). The fraction here approaches zero for large values of x, so the whole expression approaches 4x+7.
When the rational function approaches a straight line for large values of x, we say that the rational function has an oblique asymptote. In this case, then, the oblique asymptote is y = 4x+7.

Case 4: The polynomial in the numerator has a degree that in two or more than the degree in the denominator. For example: y = x^3 / (x−1).
This is actually the simplest case of all: the polynomial has no horizontal or oblique asymptotes.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,This is standard instructional text explaining four cases of rational functions and how to find their asymptotes using polynomial division. No student errors or misconceptions are mentioned.,,
ck12_algebra1_hs,1561,"Example 5

Find the horizontal or oblique asymptotes of the following rational functions.
a) y = 3x^2 / (x^2+4)
b) y = (x−1) / (3x^2−6)
c) y = (x^4+1) / (x−5)
d) y = (x^3−3x^2+4x−1) / (x^2−2)

Solution
a) When we simplify the function, we get y = 3 − 12/(x^2+4). There is a horizontal asymptote at y = 3.
b) We cannot divide the two polynomials. There is a horizontal asymptote at y = 0.
c) The power of the numerator is 3 more than the power of the denominator. There are no horizontal or oblique asymptotes.
d) When we simplify the function, we get y = x−3 + (6x−7)/(x^2−2). There is an oblique asymptote at y = x−3.

Notice that a rational function will either have a horizontal asymptote, an oblique asymptote or neither kind. In other words, a function can't have both; in fact, it can't have more than one of either kind. On the other hand, a rational function can have any number of vertical asymptotes at the same time that it has horizontal or oblique asymptotes.",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard textbook worked example demonstrating how to find asymptotes of rational functions, followed by explanatory notes, with no focus on errors.",,
ck12_algebra1_hs,1562,"Review Questions

Divide the following polynomials:

1. (2x+4) / 2
2. (x−4) / x
3. (5x−35) / (5x)
4. (x^2+2x−5) / x
5. (4x^2+12x−36) / (−4x)
6. (2x^2+10x+7) / (2x^2)
7. (x^3−x) / (−2x^2)
8. (5x^4−9) / (3x)
9. (x^3−12x^2+3x−4) / (12x^2)
10. (3−6x+x^3) / (−9x^3)
11. (x^2+3x+6) / (x+1)
12. (x^2−9x+6) / (x−1)
13. (x^2+5x+4) / (x+4)
14. (x^2−10x+25) / (x−5)
15. (x^2−20x+12) / (x−3)
16. (3x^2−x+5) / (x−2)
17. (9x^2+2x−8) / (x+4)
18. (3x^2−4) / (3x+1)
19. (5x^2+2x−9) / (2x−1)
20. (x^2−6x−12) / (5x^4)",NA,UNVERIFIED,single_arm,C_unsampled,NA,high,,"This is a standard list of polynomial division review problems with no mention of errors, student work, or misconceptions.",,
