paragraph,gpt_oss_or_label,gpt_oss_or_reasoning,gpt_oss_or_confidence,gpt_oss_or_considered,tier
"Here are the four rules that govern how we treat square roots.
• √a × √b = √ab
• A√a × B√b = AB√ab
• √a / √b = √(a/b)
• (A√a) / (B√b) = (A/B)√(a/b)",NA,"The paragraph only presents factual rules about square roots without mentioning errors, mistakes, or comparing student work.",high,,C_control
"Example 1

Write the following expressions without fractions.
a) 1/x
b) 2/x^2
c) x^2 / y^3
d) 3 / xy

Solution
a) 1/x = x^-1
b) 2/x^2 = 2x^-2
c) x^2 / y^3 = x^2y^-3
d) 3 / xy = 3x^-1y^-1",NA,"The paragraph simply presents examples and their correct solutions without any mention of errors, mistakes, or student comparisons.",high,,C_control
"Example 5

The area of a circle is given by the formula A = πr^2. Find the area of a circle with radius r = 17 inches.

Substitute values into the equation.

A = πr^2  Substitute 17 for r.
A = π(17)^2
π · 17 · 17 ≈ 907.9202... Round to 2 decimal places.

The area is approximately 907.92 square inches.",NA,"The paragraph presents a standard worked example with a straightforward calculation and no mention of errors, student work, or warnings.",high,,C_control
"If the discriminant is a perfect square, then the solutions to the equation are not only real, but also rational. If the discriminant is positive but not a perfect square, then the solutions to the equation are real but irrational.",NA,"The paragraph simply states a mathematical rule about discriminants and does not involve any error detection, correction, comparison, or warning about common mistakes.",high,,C_control
"9. Find all points having a y−coordinate of 3 whose distance from the point (-2, 5) is 8.",NA,The paragraph simply asks the student to solve a geometry problem; it does not involve identifying or correcting errors.,high,,C_control
"7. The Table 5.10 shows the highest temperature vs. the hours of daylight for the 15th day of each month in the year 2006 in San Diego, California.
a. What would be a better way to organize this table if you want to make the relationship between daylight hours and temperature easier to see?
b. Estimate the high temperature for a day with 13.2 hours of daylight using linear interpolation.
c. Estimate the high temperature for a day with 9 hours of daylight using linear extrapolation. Is the prediction accurate?
d. Estimate the high temperature for a day with 9 hours of daylight using a line of best fit.
TABLE 5.10:
Hours of daylight High temperature (F)
10.25 60
11.0 62
12 62
13 66
13.8 68
14.3 73
14 86
13.4 75
12.4 71
11.4 66
10.5 73
10 61",NA,"The paragraph asks students to perform data analysis tasks (organize, interpolate, extrapolate) without presenting any error, mistake, or comparison of student work.",high,,C_control
"Example 4: Solve each equation: a) (x − 9)(3x + 4) = 0; b) x(5x − 4) = 0; c) 4x(x + 6)(4x − 9) = 0. Solution: Since all the polynomials are in factored form, we can just set each factor equal to zero and solve the simpler equations separately. a) (x − 9)(3x + 4) = 0 can be split up into two linear equations: x − 9 = 0 => x = 9 or 3x + 4 = 0 => 3x = −4 => x = −4/3. b) x(5x − 4) = 0 can be split up into two linear equations: x = 0 or 5x − 4 = 0 => 5x = 4 => x = 4/5. c) 4x(x + 6)(4x − 9) = 0 can be split up into three linear equations: 4x = 0 => x = 0/4 => x = 0 or x + 6 = 0 => x = −6 or 4x − 9 = 0 => 4x = 9 => x = 9/4.",NA,"The paragraph simply presents solved examples of equations without mentioning any errors, student work, or warnings about common mistakes.",high,,C_control
"Graph a Function From a Rule or Table

If we know a rule or have a table of values that describes a function, we can draw a graph of the function. A table of values gives us coordinate points that we can plot on the Cartesian plane.",NA,"The paragraph only explains how to graph a function from a rule or table and contains no mention of errors, mistakes, or student work to correct or compare.",high,,C_control
"Example 10
Mary can paint a house by herself in 12 hours. John can paint a house by himself in 16 hours. How long would it take them to paint the house if they worked together?
Solution
Define variables:
Let t = the time it takes Mary and John to paint the house together.
Construct a table:
Since Mary takes 12 hours to paint the house by herself, in one hour she paints 1/12 of the house.
Since John takes 16 hours to pain the house by himself, in one hour he paints 1/16 of the house.
Mary and John work together for t hours to paint the house together. Using
Part of the task completed = rate of work · time spent on the task
we can write that Mary completed t/12 of the house and John completed t/16 of the house in this time.
This information is nicely summarized in the table below:
TABLE 12.6:
Painter | Rate of work (per hour) | Time worked | Part of task
Mary | 1/12 | t | t/12
John | 1/16 | t | t/16
Set up an equation:
In t hours, Mary painted t/12 of the house and John painted t/16 of the house, and together they painted 1 whole house. So our equation is t/12 + t/16 = 1.
Solve the equation:
Find the lowest common denominator: LCM = 48
Multiply all terms in the equation by the LCM: 48 · t/12 + 48 · t/16 = 48 · 1
Cancel common factors in each term: 4 · t/1 + 3 · t/1 = 48 · 1
Simplify: 4t + 3t = 48
7t = 48 ⇒ t = 48/7 = 6.86 hours
Check: The answer is reasonable. We’d expect the job to take more than half the time Mary would take by herself but less than half the time John would take, since Mary works faster than John.",NA,"The paragraph presents a standard worked example without asking the reader to find or correct an error, compare approaches, or warn about common mistakes.",high,,C_control
"6.5 Linear Inequalities in Two Variables

Learning Objectives
• Graph linear inequalities in one variable on the coordinate plane.
• Graph linear inequalities in two variables.
• Solve real-world problems using linear inequalities.",NA,The paragraph only lists learning objectives for graphing linear inequalities; it does not present any error-focused activity.,high,,C_control
"Review Questions

Rewrite the following functions in intercept form. Find the x−intercepts and the vertex.
1. y = x^2 − 2x − 8
2. y = −x^2 + 10x − 21
3. y = 2x^2 + 6x + 4
4. y = 3(x + 5)(x − 2)

Does the graph of the parabola turn up or down?
5. y = −2x^2 − 2x − 3
6. y = 3x^2
7. y = 16 − 4x^2
8. y = 3x^2 − 2x − 4x^2 + 3

The vertex of which parabola is higher?
9. y = x^2 + 4 or y = x^2 + 1
10. y = −2x^2 or y = −2x^2 − 2
11. y = 3x^2 − 3 or y = 3x^2 − 6
12. y = 5 − 2x^2 or y = 8 − 2x^2

Which parabola is wider?
13. y = x^2 or y = 4x^2
14. y = 2x^2 + 4 or y = 1/2 x^2 + 4
15. y = −2x^2 − 2 or y = −x^2 − 2
16. y = x^2 + 3x^2 or y = x^2 + 3

Graph the following functions by making a table of values. Use the vertex and x−intercepts to help you pick values for the table.
17. y = 4x^2 − 4
18. y = −x^2 + x + 12
19. y = 2x^2 + 10x + 8
20. y = 1/2 x^2 − 2x
21. y = x − 2x^2
22. y = 4x^2 − 8x + 4

23. Nadia is throwing a ball to Peter. Peter does not catch the ball and it hits the ground. The graph shows the path of the ball as it flies through the air. The equation that describes the path of the ball is y = 4 + 2x − 0.16x^2. Here y is the height of the ball and x is the horizontal distance from Nadia. Both distances are measured in feet.
a. How far from Nadia does the ball hit the ground?
b. At what distance x from Nadia, does the ball attain its maximum height?
c. What is the maximum height?

24. Jasreel wants to enclose a vegetable patch with 120 feet of fencing. He wants to put the vegetable against an existing wall, so he only needs fence for three of the sides. The equation for the area is given by A = 120x − x^2. From the graph, find what dimensions of the rectangle would give him the greatest area.",NA,"The paragraph consists of standard practice problems and word problems without any mention of errors, mistakes, or comparing student work.",high,,C_control
"7.5. Systems of Linear Inequalities www.ck12.org Fortunately, we don’t have to test every point in the region to ﬁnd that out. It just so happens that the minimum or maximum value of the optimization equation in a linear system like this will always be found at one of the vertices (the corners) of the feasibility region; we just have to ﬁgure out which vertices. So for each vertex—each point where two of the lines on the graph cross—we need to solve the system of just those two equations, and then ﬁnd the value of z at that point. The ﬁrst system consists of the equations y = 2x−12 and y = −4 3x. We can solve this system by substitution: −4 3x = 2x−12 ⇒−4x = 6x−36 ⇒−10x = −36 ⇒x = 3.6 y = 2x−12 ⇒y = 2(3.6)−12 ⇒y = −4.8 The lines intersect at the point (3.6, -4.8). The second system consists of the equations y = 2x−12 and y = x−6. Solving this system by substitution: x−6 = 2x−12 ⇒6 = x ⇒x = 6 y = x−6 ⇒y = 6−6 ⇒y = 6 The lines intersect at the point (6, 6). The third system consists of the equations y = −4 3x and y = x−6. Solving this system by substitution: x−6 = −4 3x ⇒3x−18 = −4x ⇒7x = 18 ⇒x = 2.57 y = x−6 ⇒y = 2.57−6 ⇒y = −3.43 The lines intersect at the point (2.57, -3.43). So now we have three different points that might give us the maximum and minimum values for z. To ﬁnd out which ones actually do give the maximum and minimum values, we can plug the points into the optimization equation z = 2x+5y. When we plug in (3.6, -4.8), we get z = 2(3.6)+5(−4.8) = −16.8. When we plug in (6, 0), we get z = 2(6)+5(0) = 12. When we plug in (2.57, -3.43), we get z = 2(2.57)+5(−3.43) = −12.01. So we can see that the point (6, 0) gives us the maximum possible value for z and the point (3.6, –4.8) gives us the minimum value. In the previous example, we learned how to apply the method of linear programming in the abstract. In the next example, we’ll look at a real-life application. Example 5 You have $10,000 to invest, and three different funds to choose from. The municipal bond fund has a 5% return, the local bank’s CDs have a 7% return, and a high-risk account has an expected 10% return. To minimize risk, you decide not to invest any more than $1,000 in the high-risk account. For tax reasons, you need to invest at least three times as much in the municipal bonds as in the bank CDs. What’s the best way to distribute your money given these constraints? Solution Let’s deﬁne our variables:",NA,"The paragraph explains how to solve linear programming problems and gives an example; it does not present a student's error, compare approaches, ask to find an error, or warn about common mistakes.",high,,C_control
"Example 5

Check that the given number is a solution to the corresponding inequality.
a) a = 10; 20a ≤ 250
b) b = −0.5; (3 − b)/b > −4
c) x = 3/4; 4x + 5 ≤ 8

Solution
Replace the variable in each inequality with the given value.
a)
20(10) ≤ 250
200 ≤ 250
This statement is true. This means that a = 10 is a solution to the inequality 20a ≤ 250.
Note that a = 10 is not the only solution to this inequality. If we divide both sides of the inequality by 20, we can write it as a ≤ 12.5. This means that any number less than or equal to 12.5 is also a solution to the inequality.

b)
(3 − (−0.5)) / (−0.5) > −4
(3 + 0.5) / (−0.5) > −4
−3.5 / 0.5 > −4
−7 > −4
This statement is false. This means that b = −0.5 is not a solution to the inequality (3 − b)/b > −4 .

c)
4(3/4) + 5 ≥ 8
3 + 5 ≥ 8
8 ≥ 8
This statement is true. It is true because this inequality includes an equals sign; since 8 is equal to itself, it is also “greater than or equal to” itself. This means that x = 3/4 is a solution to the inequality 4x + 5 ≤ 8.",NA,"The paragraph asks students to verify whether given numbers satisfy inequalities, without presenting a student's error or warning about common mistakes.",high,,C_control
"27. At the San Diego Zoo you can either pay $22.75 for the entrance fee or $71 for the yearly pass which entitles you to unlimited admission.
a. At most how many times can you enter the zoo for the $22.75 entrance fee before spending more than the cost of a yearly membership?
b. Are there infinitely many or finitely many solutions to this inequality?",NA,"The paragraph presents a standard word problem about comparing costs and asks the student to solve an inequality; it does not involve error detection, correction, or warnings about common mistakes.",high,,C_control
"Review Questions
1. Find the median of the salaries given in Example 2.",NA,The paragraph simply asks the student to compute a median; it does not involve identifying or correcting errors.,high,,C_control
"More on Ohm's Law
Recall that the electrical current, I (amps), passing through an electronic component varies directly with the applied voltage, V (volts), according to the relationship V = I ·R where R is the resistance measured in Ohms (Ω).
The resistance R of a number of components wired in a series (one after the other) is simply the sum of all the resistances of the individual components.",NA,"The paragraph only provides factual information about Ohm's Law and series resistance without mentioning errors, mistakes, or comparing student work.",high,,C_control
"10.5 Solving Quadratic Equations by the Quadratic Formula

Learning Objectives
• Solve quadratic equations using the quadratic formula.
• Identify and choose methods for solving quadratic equations.
• Solve real-world problems using functions by completing the square.",NA,The paragraph only lists learning objectives and does not present any error-focused task or warning.,high,,C_control
"19. In a one-on-one basketball game, Jane scored 1 1/2 times as many points as Russell. If the two of them together scored 10 points, how many points did Jane score?",NA,"The paragraph presents a straightforward word problem with no mention of errors, mistakes, or multiple student approaches.",high,,C_control
"Solve Real-World Problems Using Division
Speed, Distance and Time
An object moving at a certain speed will cover a fixed distance in a set time. The quantities speed, distance and time are related through the equation Speed = Distance / Time.",NA,"The paragraph provides a definition and formula without mentioning any errors, mistakes, or comparing student work.",high,,C_control
24. Angel wants to cut off a square piece from the corner of a rectangular piece of plywood. The larger piece of wood is 4 feet × 8 feet and the cut off part is 1/3 of the total area of the plywood sheet. What is the length of the side of the square?,NA,"The paragraph presents a straightforward word problem asking for a calculation, without mentioning errors, mistakes, or comparing student work.",high,,C_control
"Review Questions
Perform the indicated operation and reduce the answer to lowest terms.
1. (x^3)/(2y^3) · (2y^2)/x
2. 2xy ÷ (2x^2)/y
3. (2x)/(y^2) · (4y)/(5x)
4. (2x^3)/y ÷ 3x^2
5. 2xy · (2y^2)/(x^3)
6. (3x+6)/(y−4) ÷ (3y+9)/(x−1)
7. (4y^2−1)/(y^2−9) · (y−3)/(2y−1)
8. (6ab)/(a^2) · (a^3 b)/(3b^2)
9. (x^2)/(x−1) ÷ x/(x^2+x−2)
10. (33a^2)/−5 · 20/(11a^3)
11. (a^2+2ab+b^2)/(ab^2−a^2 b) ÷(a+b)
12. (2x^2+2x−24)/(x^2+3x) · (x^2+x−6)/(x+4)
13. (3−x)/(3x−5) ÷ (x^2−9)/(2x^2−8x−10)
14. (x^2−25)/(x+3) ÷(x−5)
15. (2x+1)/(2x−1) ÷ (4x^2−1)/(1−2x)
16. x/(x−5) · (x^2−8x+15)/(x^2−3x)
17. (3x^2+5x−12)/(x^2−9) ÷ (3x−4)/(3x+4)
18. (5x^2+16x+3)/(36x^2−25) ·(6x^2 +5x)
19. (x^2+7x+10)/(x^2−9) · (x^2−3x)/(3x^2+4x−4)
20. (x^2+x−12)/(x^2+4x+4) ÷ (x−3)/(x+2)
21. (x^4−16)/(x^2−9) ÷ (x^2+4)/(x^2+6x+9)
22. (x^2+8x+16)/(7x^2+9x+2) · (7x+2)/(x^2+4x)",NA,"The paragraph lists practice problems asking students to perform operations; it contains no error-focused prompts, warnings, or named student work.",high,,C_control
"Example 5

A group of students are in a room. After 25 students leave, it is found that 2/3 of the original group is left in the room. How many students were in the room at the start?

Step 1: Extract the important information
We know that 25 students leave the room.
We know that 2/3 of the original number of students are left in the room.
We need to find how many students were in the room at the start.

Step 2: Translate into a mathematical equation. Initially we have an unknown number of students in the room. We can refer to this as the original number.
Let’s define the variable x = the original number of students in the room. After 25 students leave the room, the number of students in the room is x − 25. We also know that the number of students left is 2/3 of x. So we have two expressions for the number of students left, and those two expressions are equal because they represent the same number. That means our equation is:
2/3 x = x − 25

Step 3: Solve the equation.
Add 25 to both sides.
x − 25 = 2/3 x
x − 25 + 25 = 2/3 x + 25
x = 2/3 x + 25
Subtract 2/3 x from both sides.
x − 2/3 x = 2/3 x − 2/3 x + 25
1/3 x = 25
Multiply both sides by 3.
3 · 1/3 x = 3 · 25
x = 75
Remember that x represents the original number of students in the room. So, there were 75 students in the room to start with.

Step 4: Check the answer:
If we start with 75 students in the room and 25 of them leave, then there are 75 − 25 = 50 students left in the room. 2/3 of the original number is 2/3 · 75 = 50. This means that the number of students who are left over equals 2/3 of the original number. The answer checks out.

The method of defining variables and writing a mathematical equation is the method you will use the most in an algebra course. This method is often used together with other techniques such as making a table of values, creating a graph, drawing a diagram and looking for a pattern.",NA,"The paragraph presents a worked example and asks the reader to follow steps; it does not present a student's mistake, compare approaches, or warn about common errors.",high,,C_control
"Divide Rational Numbers
Earlier, we mentioned that multiplying by a number's reciprocal is the same as dividing by the number. That's how we can divide rational numbers; to divide by a rational number, just multiply by that number's reciprocal. In more formal terms:
a/b ÷ c/d = a/b × d/c.",NA,"The paragraph only explains the concept of dividing rational numbers and provides a formula; it does not present errors, compare student work, or warn about common mistakes.",high,,C_control
"So what happens if the starting value of A is negative? Let’s find out. Example 3: Graph the exponential function y = −5 · 2^x. Solution: Let’s make a table of values: TABLE 8.3: x = -2, y = -5/4; x = -1, y = -5/2; x = 0, y = -5; x = 1, y = -10; x = 2, y = -20; x = 3, y = -40. Now let’s graph the function. This result shouldn’t be unexpected. Since the starting value is negative and keeps doubling over time, it makes sense that the value of y gets farther from zero, but in a negative direction. The graph is basically just like the graph of y = 5 · 2^x, only mirror-reversed about the x−axis.",NA,"The paragraph explains a concept and provides an example without presenting a student error, warning about common mistakes, or asking the reader to detect or correct an error.",high,,C_control
13. Two prime numbers have a product of 65. What are the numbers?,NA,"The paragraph simply asks a factual math question without referencing any error, student work, or comparison.",high,,C_control
"Example 11
Antonio is drawing a map of his school for a project in math. He has drawn out the following map of the school buildings and the surrounding area
He is trying to determine the scale of his figure. He knows that the distance from the point marked A on the baseball diamond to the point marked B on the athletics track is 183 meters. Use the dimensions marked on the drawing to determine the scale of his map.
Solution
We know that the real-life distance is 183 m, and the scale is the ratio distance on map / distance in real life.
To find the distance on the map, we use Pythagoras’ Theorem: a^2 + b^2 = c^2, where a and b are the horizontal and vertical lengths and c is the diagonal between points A and B.
8^2 + 14^2 = c^2
64 + 196 = c^2
260 = c^2
√260 = c
16.12 ≈ c
So the distance on the map is about 16.12 cm. The distance in real life is 183 m, which is 18300 cm. Now we can divide:
Scale = 16.12 / 18300 ≈ 1 / 1135.23
The scale of Antonio’s map is approximately 1:1100.",NA,"The paragraph presents a straightforward worked example without asking the reader to find or correct errors, compare approaches, or warn about common mistakes.",high,,C_control
"Example 4

Solve the following quadratic equations.
a) (x - 1)^2 = 4
b) (x + 3)^2 = 1

Solution
a) (x - 1)^2 = 4
Take the square root of both sides : x - 1 = 2 and x - 1 = -2
Solve each equation : x = 3 and x = -1
Answer: x = 3 and x = -1
b) (x + 3)^2 = 1
Take the square root of both sides : x + 3 = 1 and x + 3 = -1
Solve each equation : x = -2 and x = -4
Answer: x = -2 and x = -4",NA,"The paragraph presents a standard worked example solving quadratic equations without any error focus, named students, or warnings about common mistakes.",high,,C_control
"Review Questions
1. In how many ways can the letters a, b, c, d, e be arranged?
2. In how many ways can the digits 1, 2, 3, 4, 5, 6, 7, 8, 9 be arranged?
3. From a collection of 12 books, 5 are to be selected and placed in a particular order on a shelf. How many arrangements are possible?
4. 3 cards are taken at random from a deck of 52 cards and laid in a row. How many possible outcomes are there for the card arrangements?
5. How many distinct 3-letter permutations can you make from the letters in the word HEXAGON?
6. How many distinct 2-letter permutations can you make from the letters in the word GEESE?
7. A jukebox has 50 songs on it. If $1.00 pays for three songs, how many permutations are there for choosing 3 different songs?",NA,"The paragraph lists standard review questions asking for calculations; it does not involve error detection, correction, comparison, or warnings about common mistakes.",high,,C_control
"2. Find the mean, median and standard deviation of the following numbers. Which, of the mean and median, will give the best average? 15, 19, 15, 16, 11, 11, 18, 21, 165, 9, 11, 20, 16, 8, 17, 10, 12, 11, 16, 14",NA,The paragraph asks the student to compute statistics and choose the better measure; it does not involve identifying or correcting errors.,high,,C_control
"12.
TABLE 10.34:
x y
-3 14
-2 4
-1 -2
0 -4
1 -2
2 4
3 14",NA,"The paragraph only presents a data table with no instructional prompt, error detection, or comparison; it is standard content.",high,,C_control
"Example 5

Simplify the following expressions.
a) a^(1/2) \cdot a^(1/3)
b) (a^(1/3))^2
c) a^(5/2) / a^(1/2)
d) (x^2 / y^3)^(1/3)

Solution
a) Apply the product rule: a^(1/2) \cdot a^(1/3) = a^(1/2 + 1/3) = a^(5/6)
b) Apply the power rule: (a^(1/3))^2 = a^(2/3)
c) Apply the quotient rule: a^(5/2) / a^(1/2) = a^(5/2 - 1/2) = a^(4/2) = a^2
d) Apply the power rule for quotients: (x^2 / y^3)^(1/3) = x^(2/3) / y",NA,"The paragraph presents example problems and their correct solutions without any mention of errors, mistakes, or comparison of student work.",high,,C_control
"Example 5
Anne is playing golf. On the 4th tee, she hits a slow shot down the level fairway. The ball follows a parabolic path described by the equation y = x − 0.04x^2, where y is the ball’s height in the air and x is the horizontal distance it has traveled from the tee. The distances are measured in feet. How far from the tee does the ball hit the ground? At what distance from the tee does the ball attain its maximum height? What is the maximum height?

Solution
Let’s graph the equation of the path of the ball:
x(1 − 0.04x) = 0 has solutions x = 0 and x = 25.
From the graph, we see that the ball hits the ground 25 feet from the tee. (The other x−intercept, x = 0, tells us that the ball was also on the ground when it was on the tee!)
We can also see that the ball reaches its maximum height of about 6.25 feet when it is 12.5 feet from the tee.",NA,"The paragraph presents a standard example problem and solution without any focus on errors, comparisons, or warnings about common mistakes.",high,,C_control
"Introduction
A percent is simply a ratio with a base unit of 100. When we write a ratio as a fraction, the percentage we want to represent is the numerator, and the denominator is 100. For example, 43% is another way of writing 43/100. 43/1000, on the other hand, is equal to 4.3/100, so it would be equivalent to 4.3%. 2/5 is equal to 40/100, or 40%. To convert any fraction to a percent, just convert it to an equivalent fraction with a denominator of 100, and then take the numerator as your percent value.",NA,The paragraph only explains the concept of percent with examples and does not ask the reader to find or correct errors.,high,,C_control
"Example 3

Solve the following equations using the quadratic formula.
a) x^2 - 6x = 10
b) -8x^2 = 5x + 6

Solution
a)
Re-write the equation in standard form: x^2 - 6x - 10 = 0
Quadratic formula: x = (-b ± √(b^2 - 4ac)) / (2a)
Plug in the values a = 1, b = -6, c = -10: x = (-(-6) ± √((-6)^2 - 4(1)(-10))) / (2(1))
Simplify: x = (6 ± √(36 + 40)) / 2 = (6 ± √76) / 2
Separate the two options: x = (6 + √76)/2 and x = (6 - √76)/2
Solve: x = 7.36 and x = -1.36
Answer: x = 7.36 and x = -1.36
b)
Re-write the equation in standard form: 8x^2 + 5x + 6 = 0
Quadratic formula: x = (-b ± √(b^2 - 4ac)) / (2a)
Plug in the values a = 8, b = 5, c = 6: x = (-5 ± √(5^2 - 4(8)(6))) / (2(8))
Simplify: x = (-5 ± √(25 - 192)) / 16 = (-5 ± √(-167)) / 16
Answer: no real solutions",NA,"The paragraph presents example problems and their solutions without mentioning errors, student mistakes, or comparisons.",high,,C_control
"If we look closely at the last two examples we can see a pattern start to appear. Mathematicians love patterns—they tend to lead to formulas, which make life much easier! After all, why spend hours counting possibilities when a formula can calculate them in seconds?
In example 1, Nadia had four choices and Peter had three. The number of permutations was 4×3 = 12.
In example 2 there were 5 choices for the first digit, followed by 4 for the second digit, and then 3 for the third digit. The total number of permutations was 5×4×3 = 60.
In the introduction, we thought about picking our top three choices from a list of nine colors. You should now be able to do that. Even without listing all the possibilities, you can see that you have 9 choices for your favorite, 8 choices for your second favorite, and 7 choices for your third. The number of permutations is thus 9×8×7 = 504.",NA,"The paragraph explains a counting pattern using examples with named students, but does not ask the reader to find or correct errors, compare conflicting answers, or warn about common mistakes.",high,,C_control
"3.4 Equations with Variables on Both Sides
Learning Objectives
• Solve an equation with variables on both sides.
• Solve an equation with grouping symbols.
• Solve real-world problems using equations with variables on both sides.",NA,The paragraph only lists learning objectives and does not present any error-focused activity.,high,,C_control
"Example 10

Victor throws an apple out of a window on the 10th floor which is 120 feet above ground. One second later Juan throws an orange out of a 6th floor window which is 72 feet above the ground. Which fruit reaches the ground first, and how much faster does it get there?

Solution
Let’s find the time of flight for each piece of fruit.
Apple:
Since we have the height in feet, use this equation : y = -16t^2 + y0
The initial height is y0 = 120 feet : y = -16t^2 + 120
The height when the ball hits the ground is y = 0, so : 0 = -16t^2 + 120
Solve for t : 16t^2 = 120
t^2 = 120/16 = 7.5
t = 2.74 or t = -2.74 seconds
Orange:
The initial height is y0 = 72 feet : 0 = -16t^2 + 72
Solve for t : 16t^2 = 72
t^2 = 72/16 = 4.5
t = 2.12 or t = -2.12 seconds
The orange was thrown one second later, so add 1 second to the time of the orange: t = 3.12 seconds
The apple hits the ground first. It gets there 0.38 seconds faster than the orange.",NA,"The paragraph presents a worked example and solution without asking the reader to find or correct an error, compare student work, or warn about common mistakes.",high,,C_control
"22. Use your graphing calculator to solve Ex. 3. You should get the same answers as we did graphing by hand, but a lot quicker!",NA,"The paragraph simply instructs students to use a calculator to solve a problem, with no mention of errors, mistakes, or comparing student work.",high,,C_control
"In the last chapter you learned how to graph a linear inequality in two variables. To do that, you graphed the equation of the straight line on the coordinate plane. The line was solid for ≤ or ≥ signs (where the equals sign is included), and the line was dashed for < or > signs (where the equals sign is not included). Then you shaded above the line (if the inequality began with y > or y ≥) or below the line (if it began with y < or y ≤). In this section, we’ll see how to graph two or more linear inequalities on the same coordinate plane. The inequalities are graphed separately on the same graph, and the solution for the system is the common shaded region between all the inequalities in the system. One linear inequality in two variables divides the plane into two half-planes. A system of two or more linear inequalities can divide the plane into more complex shapes. Let’s start by solving a system of two inequalities.",NA,"The paragraph only explains how to graph linear inequalities and introduces systems; it does not present errors, compare student work, or warn about common mistakes.",high,,C_control
"Finding Permutations Using a Formula
We’ve just seen that a formula for determining the number of permutations for choosing 3 objects from a list of 9 objects is:
9! / 6! = (9×8×7×6×5×4×3×2×1) / (6×5×4×3×2×1) = 9×8×7 = 504 permutations
Now we’re ready to come up with a general formula for determining permutations. When we are choosing r ordered items from a group of n items, the number of permutations is given by the first r terms in n! We use the notation nPr for this, and the general form for calculating permutations is:
nPr = n! / (n−r)!",NA,"The paragraph only presents a formula and explanation for permutations without mentioning any errors, mistakes, or comparing student work.",high,,C_control
"Further Practice
The videos at http://www.youtube.com/watch?v=k9JSbMfFZ9U&feature=related and http://www.youtube.com/watch?v=ArzPkaqym50 contain more examples of real-world problems using inequalities.",NA,"The paragraph only provides links to videos for further practice and does not ask the reader to find, correct, compare, or be warned about errors.",high,,C_control
"Example 5: Simplify 29/90 − 13/126. To find the lowest common multiple of 90 and 126, we first find the prime factors of 90 and 126. We do this by continually dividing the number by factors until we can’t divide any further. The factor tree for 90 gives 2 · 3 · 3 · 5. The factor tree for 126 gives 2 · 3 · 3 · 7. The LCM for 90 and 126 is made from the smallest possible collection of primes that enables us to construct either of the two numbers. We take only enough instances of each prime to make the number with the greater number of instances of that prime in its factor tree. TABLE 2.1: Prime 2: Factors in 90 = 1, Factors in 126 = 1, We Need = 1; Prime 3: Factors in 90 = 2, Factors in 126 = 2, We Need = 2; Prime 5: Factors in 90 = 1, Factors in 126 = 0, We Need = 1; Prime 7: Factors in 90 = 0, Factors in 126 = 1, We Need = 1. So we need one 2, two 3’s, one 5 and one 7. That gives us 2 · 3 · 3 · 5 · 7 = 630 as the lowest common multiple of 90 and 126. So 630 is the LCD for our calculation. 90 divides into 630 seven times, so 29/90 = (7·29)/(7·90) = 203/630. 126 divides into 630 five times, so 13/126 = (5·13)/(5·126) = 65/630. Now we complete the problem: 29/90 − 13/126 = 203/630 − 65/630 = 138/630. This fraction simplifies. To be sure of finding the simplest form for 138/630, we write out the prime factors of the numerator and denominator. We already know the prime factors of 630. The prime factors of 138 are 2, 3 and 23. 138/630 = (2·3·23)/(2·3·3·5·7); one factor of 2 and one factor of 3 cancels out, leaving 23/(3·5·7) or 23/105 as our answer.",NA,"The paragraph is a straightforward worked example with no request to find or correct errors, compare approaches, or warn about common mistakes.",high,,C_control
"Texas Instruments Resources
In the CK-12 Texas Instruments Algebra I FlexBook® resource, there are graphing calculator activities designed to supplement the objectives for some of the lessons in this chapter. See http://www.ck12.org/flexr/chapter/9613 .",NA,"The paragraph only describes supplemental calculator activities and provides a link, with no mention of errors, mistakes, or comparing student work.",high,,C_control
2. Identify the slope of the following lines.,NA,"The paragraph simply asks the student to identify slopes, with no mention of errors, mistakes, or comparison of student work.",high,,C_control
11. One leg of a right triangle is 4 feet less than the hypotenuse. The other leg is 12 feet. Find the lengths of the three sides of the triangle.,NA,"The paragraph simply asks the student to solve a geometry problem; it contains no error detection, correction, comparison, or warning about common mistakes.",high,,C_control
"Example 4
Plot the following points on the coordinate plane.
A(2,7) B(−4,6) D(−3,−3) E(0,2) F(7,−5)

Point A(2,7) is 2 units right, 7 units up. It is in Quadrant I.
Point B(−4,6) is 4 units left, 6 units up. It is in Quadrant II.
Point D(−3,−3) is 3 units left, 3 units down. It is in Quadrant III.
Point E(0,2) is 2 units up from the origin. It is right on the y−axis, between Quadrants I and II.
Point F(7,−5) is 7 units right, 5 units down. It is in Quadrant IV.",NA,"The paragraph only describes plotting points and their quadrant locations; it does not present errors, compare student work, or warn about common mistakes.",high,,C_control
